,user_id,asin,overall
33656,A8FLR9ZXA4ECW,B00W95GOLS,1.0
33657,A351HQ1R4JB991,B00W9FAWI4,5.0
33658,A2FYH6W8GM1JFW,B00W9LBD18,1.0
33659,A2SM4IN509RQH3,B00W9LBD18,5.0
33660,A2SMMLLL5M8NOS,B00W9VJSC4,5.0
33661,A33UWQATHXZENG,B00WA1UCLE,5.0
33662,A32PC5LN2CCDG4,B00WACNXSW,1.0
33663,A1CB9NHXLYHXV8,B00WACNXP0,5.0
33664,A2GWAWVVJ4BN4B,B00WACNXP0,5.0
33665,AEA2ROMBFGXBI,B00WAFRULU,5.0
33666,AR26CU6QB26L,B00WAI7WP6,5.0
33667,A1L4IVKI6Y5R2M,B00WAI7WP6,1.0
33668,A35L25OEKAJ6R,B00WAI7WP6,5.0
33669,A38VYZA2VMOFF1,B00WAI82RS,5.0
33670,A388KAJKOT8DYV,B00WAK2BG4,5.0
33671,A3FWTALZGV27UH,B00WAJLVNO,5.0
33672,A3IQ1DM1DNRZ5M,B00WAK2DOY,5.0
33673,A13VT9MHYUUDR6,B00WAUWCU4,1.0
33674,A18AR543O55850,B00WAUWCUY,5.0
33675,AMINC4ES379S1,B00WAUWCWC,1.0
33676,A3OC8JLQ4TLPYJ,B00WAUWCSG,5.0
33677,AY2AGGCHR8KSN,B00WAW9K20,5.0
33678,A6DSWUKQ1RQ9F,B00WAWN4LS,5.0
33679,A18AR543O55850,B00WAUWCVS,5.0
33680,A13VT9MHYUUDR6,B00WAUWCVS,5.0
33681,A2EWGPZU71TPRT,B00WAW086C,5.0
33682,A2K72D2ZHUX8KD,B00WB1P66E,5.0
33683,A1BOI8ONABSXIB,B00WBDFUCM,5.0
33684,A20ZIV7RG5L6NQ,B00WBHXHH8,5.0
33685,A1VGE0FUOEONXA,B00WBHXHH8,1.0
33686,A24RGTBF8O659L,B00WBEWI0S,1.0
33687,A2IC8DRSEXVTUB,B00WCHCVWY,5.0
33688,A2F8BUVXV5S1GV,B00WCNBKHK,5.0
33689,A20IGUW9N3ADFJ,B00WDHYU9A,5.0
33690,AAACOBR45BT2U,B00WDQVOBI,5.0
33691,A1EKH3E37YZTLM,B00WDRBK9I,5.0
33692,A25YX85CSA0II6,B00WDSBLJQ,1.0
33693,A3OC8JLQ4TLPYJ,B00WDTWT3W,5.0
33694,A40TN039TOW9Y,B00WDVZL7Q,5.0
33695,A1DD6USR4RPYYI,B00WDWD39S,5.0
33696,A1TB3KTV1I4V6H,B00WDX1AT2,5.0
33697,A24L8NUCIBB8Z4,B00WDX1AUQ,5.0
33698,A2G0ZVT83YVSWG,B00WDZ083O,5.0
33699,A2T8164IUCM7IY,B00WDZMCE2,5.0
33700,A2EWWKJ8XZWISY,B00WDZMCE2,5.0
33701,A2ZMP8G4G0E78,B00WE15IPK,5.0
33702,AQS9QK2125CZI,B00WE159YA,5.0
33703,A1E1O6DLMKGMXV,B00WE22DSE,5.0
33704,A2Z9HA4PPCDFUJ,B00WE6SK8M,5.0
33705,A3RF6AYKF5CIZB,B00WEB1TYY,5.0
33706,A6R5SSHZV77VD,B00WECHJHY,5.0
33707,A22T5JUIK7IJN,B00WECIB4O,1.0
33708,A2EDH0P5MEWG1P,B00WEMG36W,5.0
33709,A282LM8V6XCNH,B00WERBXS0,5.0
33710,A2S0H8YOJLUZW8,B00WES51XC,5.0
33711,A83UL8JVYX0E0,B00WEWMJBK,1.0
33712,A3F67FR55ULNZ3,B00WFHEBZG,1.0
33713,A3G1TWXDE3NUC0,B00WFHE9SA,5.0
33714,A2JVHM2JHWJ7ZN,B00WFKK792,5.0
33715,A37YYMLXPCB1LX,B00WFNVVWQ,1.0
33716,A9NQ408VAOS0E,B00WFR2YQE,1.0
33717,A1PP11B8BCX1RW,B00WFR8Q2U,5.0
33718,A1AB9EXKJM3WDN,B00WFS9QR8,1.0
33719,A3JFYAHRIHS14K,B00WFW9R7S,5.0
33720,A1DY64T6VYWK4S,B00WFYEEVA,1.0
33721,A2T9Y2J8VPI47P,B00WG2ZGK4,5.0
33722,A27VVVF8E4BHKV,B00WG2A2V2,1.0
33723,ACJQXKFGENRXN,B00WG5SPPO,5.0
33724,A3EFDS229PNFTG,B00WG6J5D4,5.0
33725,ARIBOOIQ4U3IU,B00WG8S2L8,5.0
33726,A1E3DYW8QP1ON,B00WG8II2G,5.0
33727,A3BX45SC5SG8BM,B00WG8RT3U,5.0
33728,A3NTFROW9H4EAR,B00WG8RV0G,5.0
33729,A14IVFLENLR9XK,B00WG6MGFS,5.0
33730,A3V0AYEJUEMD27,B00WGA6WPO,5.0
33731,A1F5Y6SFGTZEY3,B00WGA6WPO,5.0
33732,A3G8FB120R3PQ6,B00WG8S47U,5.0
33733,A3DUGWJTVGHEMZ,B00WGL2IRY,5.0
33734,ALIZ4PEIVRGBS,B00WGSXI3A,1.0
33735,A1PP2CWYBMLYV2,B00WGTI1I6,1.0
33736,A3MLUKN81G2LIP,B00WGTIPD2,5.0
33737,A1PP2CWYBMLYV2,B00WGTJ1BC,1.0
33738,A3RHXI6JV3SBY0,B00WH1Z1UE,5.0
33739,A3JRUWOW7V9W1N,B00WHC1LXO,5.0
33740,A12XNQ6GYVSFFO,B00WHBPVJA,1.0
33741,A3EKM2HG43G223,B00WHIMWZY,1.0
33742,A2J4DK7M3TMJ6F,B00WHM1EL8,1.0
33743,A1QNRU7SXDF34M,B00WHO8ORI,1.0
33744,A15KP02PT7HURI,B00WHO8P90,5.0
33745,A24L8NUCIBB8Z4,B00WHO8P5E,5.0
33746,A3EKS5WF6XL5WT,B00WHLNFD4,5.0
33747,A25T8ANGTEUDN0,B00WHLNFD4,5.0
33748,A2XACO1530HRI2,B00WHLNFD4,5.0
33749,A24L8NUCIBB8Z4,B00WHO8PB8,5.0
33750,A3KQG182PSXR0E,B00WHQ2OI6,1.0
33751,A12QEV954W26O4,B00WHO8PBS,1.0
33752,A1CKI6QC4CMLPY,B00WHO8PBS,5.0
33753,A1P94GHFW5OKJK,B00WHQ78Q4,1.0
33754,A3ITEXWTQ8W9NE,B00WHU3Z4O,1.0
33755,AVWRXEFZJZV0U,B00WHYRF7S,1.0
33756,A1YEP8FX0YK0LT,B00WIKX6T2,1.0
33757,A3P5I4Z040M2TN,B00WIM2KDS,5.0
33758,A1FTW57MBSW7GX,B00WIKX8R2,5.0
33759,AKZSTJK3NAIWS,B00WIRQ4GC,5.0
33760,A2EAB644K1BYP4,B00WIRQ6NS,5.0
33761,AQ3YJBMQLV17K,B00WIRQ7LE,5.0
33762,A2EAB644K1BYP4,B00WIRQ5PM,5.0
33763,A2A47ET7K6AZ1T,B00WIS2AU0,1.0
33764,A1BSPC7TYU5ZJF,B00WIXZ5AW,5.0
33765,A1M9649XWMZ7G0,B00WJ1QCKA,5.0
33766,A10MUTX19XIZK0,B00WJ1QNG8,5.0
33767,A1Y5TEGKKBL5X3,B00WJ1Q1P6,5.0
33768,A2L1T177XJ8DV8,B00WJ1Q89A,5.0
33769,A2A5OV3F58QFC7,B00WJ2LB6O,5.0
33770,A2UOWRLVM2OXYL,B00WJ55D4W,1.0
33771,A30X6H2UHEJ2F4,B00WJ55D4W,1.0
33772,A2G3KG9R1YSJ16,B00WJ553X8,1.0
33773,AL3ZL5BPKGAXK,B00WJ553X8,5.0
33774,A2JI3EHWHWFCHQ,B00WJ556C6,5.0
33775,A20VIMQ8OPW3VF,B00WJ55AOA,5.0
33776,A2UPFJF7QUZUIR,B00WJ7JRNS,5.0
33777,A2YQPKND5PG3FK,B00WJ86QZY,5.0
33778,A3P4H9JHBCWBL1,B00WJA0O4Q,5.0
33779,A2KH3X7OKPD51S,B00WJA0O4Q,5.0
33780,A1UTXMZ4SQYTMS,B00WJB2C72,1.0
33781,AT2R9USF7AW05,B00WJBJNL0,1.0
33782,A7KUIMIURG3EM,B00WJBPJW2,1.0
33783,A2BXUXEP3R4W85,B00WJBX0XC,5.0
33784,A1BEG36T44ET0D,B00WJBXP4Q,5.0
33785,A26UMB1R5PQ8D5,B00WJBXP4Q,1.0
33786,A1EKI69RSP2NSK,B00WJB71L4,5.0
33787,A3OSND82K36CDY,B00WJBPJXG,1.0
33788,A18AZHT8QJ8T0G,B00WJBUZY4,1.0
33789,A3MVS8W3I12Y9V,B00WJJ9EDO,1.0
33790,A2Z9119HLSXWJS,B00WJJYFEW,5.0
33791,A3HPKL7OP27RIQ,B00WJJYFEW,1.0
33792,A39SAVI77YBSP8,B00WJJYFGK,1.0
33793,A1CI90S8MY9BVM,B00WJILN7U,1.0
33794,A141CVXKMK2NMU,B00WJJYFKQ,5.0
33795,A137H5ZW9VADAQ,B00WJMK606,1.0
33796,A2J45Z9ESNVE6F,B00WJMK606,1.0
33797,A3T5H74TOGU049,B00WJMK606,1.0
33798,A2ZS7D7TM8GVQ9,B00WJMK606,1.0
33799,A31O61D9X617EF,B00WJMK4A8,1.0
33800,A1OYVYWR7L5RA2,B00WJPUHTI,5.0
33801,AYLUS939CJ52V,B00WJPBEQS,1.0
33802,A2GTL3PFYGKXAD,B00WJPJQOU,1.0
33803,A391AB18ZUMUOU,B00WJT8ABG,5.0
33804,A2S9XV10OBEF66,B00WJW82FC,1.0
33805,A28ENF182GWXTT,B00WJXV5Y6,1.0
33806,A1ZAOECPQOSY6U,B00WJWAIXG,5.0
33807,A2W9RRF6MZXVHJ,B00WKOTUUK,5.0
33808,A2V216OH61BGO6,B00WKT2ZNY,5.0
33809,A3AGLWCGTR5JCH,B00WLAU8ZE,5.0
33810,A2NFAZXXYNBMSS,B00WLHA2OE,5.0
33811,A4REGLG83RB4Q,B00WLIMI8Q,5.0
33812,AKQB9I5BTQQI6,B00WLJW9NE,5.0
33813,A2FFJCTV9SMEJN,B00WLJW9NE,5.0
33814,A1D92XO0V4XQJR,B00WLJW9NE,5.0
33815,A3EKS5WF6XL5WT,B00WLJW9NE,5.0
33816,A2RR8NB3JAEDQG,B00WLL8TTK,1.0
33817,A2MARNS8HR0VP0,B00WLJR7TU,5.0
33818,A2A14JYNTGG9GJ,B00WM5064Q,5.0
33819,A2DTZ27H57K4EM,B00WM5J9YY,5.0
33820,A2DTZ27H57K4EM,B00WM5KONE,5.0
33821,A1OPM99N8DTXA1,B00WM6S5MU,1.0
33822,A34BLC3CV5PMH1,B00WM6S7XW,1.0
33823,AVYMAJK124ODU,B00WM6S2B4,5.0
33824,AQTG0XKZ7YYIP,B00WM6S2B4,1.0
33825,A21YNF201DS7MK,B00WM6S2B4,1.0
33826,AK58BWJY3SUBA,B00WM6S9Y4,5.0
33827,A3RT58PU3R1PNV,B00WM6S9Y4,5.0
33828,A2KSP2NXQD7Q6P,B00WM6SC5K,1.0
33829,A3JLXD7XHWE699,B00WM6SC5K,5.0
33830,A2YYNAQ0HJ5ZZF,B00WM6SC5K,5.0
33831,A15K26YABYLPYY,B00WM6SC5K,1.0
33832,A163UW8X5LYDIM,B00WM9LIIA,5.0
33833,A25NOUAGLT3PVT,B00WMC8FFQ,5.0
33834,A34SCRN7OF0G73,B00WMCIZKG,5.0
33835,A1TZLT3JZGLSGW,B00WMCJ24O,1.0
33836,A2UZIYP7LCQ6WM,B00WMERF1E,5.0
33837,A35YZK8BHSAY8O,B00WMI8MAS,5.0
33838,A26WWRDJ5KRYRM,B00WMI8MAS,1.0
33839,A1J6W0XVTFE9DX,B00WMK10J6,1.0
33840,A1Q6B3ODO1J6ZO,B00WMK10J6,5.0
33841,AP7SR0IVA6A5K,B00WMNEJYG,5.0
33842,A2W0R0UPX0VI8,B00WMRBGPW,5.0
33843,ADIJ2CXVMT6FG,B00WMRCBSS,5.0
33844,AVNHNOHOI8QLV,B00J9A9R92,5.0
33845,A2IOUA0SP94H0B,B00WN4WL6M,5.0
33846,A2R04KZCCY9MIH,B00WNH24NY,5.0
33847,A1X6761FMCSES2,B00WNHOXSS,5.0
33848,AWCNYMBH9KPED,B00WNSAYW6,5.0
33849,A15M9W51HMZPH5,B00WNSAYW6,5.0
33850,A3NPW2A4CTVOV,B00WNSSMB6,1.0
33851,A45NXGKWVYGIK,B00WO1GASY,5.0
33852,A3GHD9OJX2GE7F,B00WO1GASY,1.0
33853,A1V5LCK5ODPRWE,B00WO1GASY,1.0
33854,A3EKS5WF6XL5WT,B00WO1CL5A,1.0
33855,A2524QIXC5XHWH,B00WO1DIV6,5.0
33856,A159IR0ZIDS388,B00WO4103Q,5.0
33857,A3IP0BFZ8A2IX,B00WO9BY9Q,5.0
33858,AT4YFFAU0U474,B00WOAVYTU,5.0
33859,A2UO040HWOP0C2,B00WOSK312,1.0
33860,ADR9KROI61DFJ,B00WP7JYOO,5.0
33861,A3VBL759ON2K08,B00WP7JYOO,1.0
33862,A2B8AEG87YQRIU,B00WP7OVJW,1.0
33863,A2WFD6KBE4OZDE,B00WPCJCEG,5.0
33864,A1TB3KTV1I4V6H,B00WPCJL10,1.0
33865,AYDB6PAOOHBIQ,B00WPCJ6E2,1.0
33866,A9Y17FS1PRTIE,B00WPTPNSS,5.0
33867,AXWPQXDB4CFI2,B00WQ2IX7C,5.0
33868,A2S9LAS7MAT2LZ,B00WQ7AM12,5.0
33869,A33N4DARW3FDID,B00WQC9GYQ,5.0
33870,A34PXA08XCB0MH,B00WQCFSHA,1.0
33871,ABLUW533DJ03T,B00WQEAV8O,5.0
33872,A33N4DARW3FDID,B00WQC9LZ0,5.0
33873,A1KHXLK9K3BFSC,B00WQHGA86,1.0
33874,A1JZJ113WGNJP0,B00WQLL4RE,1.0
33875,A2K6KUHRN8L8SO,B00WQOYX3S,5.0
33876,A2QSN1AE935ZMV,B00WQPJ2N8,5.0
33877,A3F5ROTTIBMMVA,B00WQPJ4JU,1.0
33878,A3RDJ6K7XF9UTG,B00WQPJ4JU,1.0
33879,AT7XMEDG3S6NN,B00WQPQEF2,1.0
33880,A3MCSY6G0D0FU9,B00WQPDR7U,5.0
33881,A3I3QZ499DNKNS,B00WQPDR7U,5.0
33882,A2YYNAQ0HJ5ZZF,B00WQPJMJW,5.0
33883,A2T9NHQTTK0TJA,B00WQPJHFQ,5.0
33884,A2PBHVTPTIIGKR,B00WQPK0G6,5.0
33885,A3IQEZ9HHWKXM4,B00WQPJXJQ,5.0
33886,AX0MARV2VKKJX,B00WQWSIYA,5.0
33887,A1M5PKY47N6P1N,B00WQZ9B02,1.0
33888,A3A1266T9VY033,B00WQZ9AYO,1.0
33889,A15Z642P8MA22D,B00WQZ9BM0,1.0
33890,AGH60CK0BF2BA,B00WQZ95Y4,5.0
33891,APM86IKM8QP0R,B00WQYZVUM,1.0
33892,A3NT5B1N5FVIYV,B00WQZ9B3Y,5.0
33893,A2PBHVTPTIIGKR,B00WQZ9F0I,5.0
33894,ARWPZBR7JFRMH,B00WRYNWAC,1.0
33895,AB3FN9ISU7J8L,B00WRYKV5Q,1.0
33896,A36CL0UNF90IXC,B00WRYLHX6,5.0
33897,A2HL7NOR4C2K1K,B00WRYKOSK,5.0
33898,AL1SXMFNHW0J5,B00WRYN0KO,5.0
33899,A3F9YNN5UFGOYI,B00WRYLPCY,1.0
33900,A1SVYZOJP0K90T,B00WRYN82Y,5.0
33901,A3VTFQENCUSOTX,B00WRZIVQ6,5.0
33902,A2R04KZCCY9MIH,B00WS1JG0O,5.0
33903,A2SYUAK69L32AS,B00WS3N93C,1.0
33904,A1VPDQJ57INZ23,B00WS3T59E,1.0
33905,AHOWA88ZD9TP1,B00WS2CXNU,5.0
33906,AC4RU53MDENBV,B00WS5DT0S,5.0
33907,A7M2PR1AN8MQR,B00WSA6DBA,1.0
33908,AFRIETT8JN07G,B00WS8I6SA,1.0
33909,A2TO529HUQNQDR,B00WSA49RK,5.0
33910,A2POSP4CRTP9YQ,B00WSA5X0C,1.0
33911,AESDVSWA6YPY,B00WSA5PNW,1.0
33912,AAACOBR45BT2U,B00WSA6DC4,5.0
33913,A11CE9WJH4E1F5,B00WSBQQE8,1.0
33914,A35G6JHUBB2QSF,B00WSC3TMY,5.0
33915,A2EPYQ9WERFVT8,B00WSDHHK8,5.0
33916,A2YP0JRV0G6DRD,B00WSGL7FG,5.0
33917,A1PQMYNXB995KW,B00WSGL7FG,5.0
33918,AUZ52YIVAPJI8,B00WSHUTKY,5.0
33919,A2NZVY2J0AMA65,B00WSHUT4U,5.0
33920,A28ENF182GWXTT,B00WSJ9HPA,1.0
33921,A2RMAK4SSQXSGQ,B00WSIMJYC,1.0
33922,A121GS8GBPUHNF,B00WSJXDTQ,1.0
33923,A1ZG3TNT9FTC07,B00WSLN19Q,1.0
33924,A3R44RGB5T4X3E,B00WSLN5HO,1.0
33925,A58KVCCLMANJL,B00WSLS9C0,5.0
33926,AOM2F0AJNYOHK,B00WSJXCHO,5.0
33927,AA1PXM2QSYX9B,B00WSLN93Y,5.0
33928,A45NXGKWVYGIK,B00WSQS5SI,5.0
33929,AINJTWP94XPCW,B00WT3ESTK,1.0
33930,A3SA1SMY80PXP,B00WT7LWC2,5.0
33931,A10SPE9M2TG4IC,B00WT9LCYS,5.0
33932,A28XLA96VM0995,B00WTDOCHI,5.0
33933,A2UDT3L85PN700,B00WTIP8AI,5.0
33934,A2CVLIAMVDH566,B00WTQCGWI,1.0
33935,A3NA9814ODU2MA,B00WTQCBSM,1.0
33936,A2C8LCWXVIZB0S,B00WU2JNMC,1.0
33937,A3809LKNGB175R,B00WU7DIYQ,1.0
33938,A2BF93ZTKU2SEF,B00WU8H4HC,5.0
33939,A3KPA8VMBBYV4J,B00WUA1X0Y,1.0
33940,A15VHWH9VMFA5J,B00WU9C2KK,1.0
33941,A1XUHU23DE41XL,B00WUCFKTM,5.0
33942,A24XQ9IRU17Q4I,B00WUCFKTM,5.0
33943,A1O72ML5B5DP87,B00WUEOEF6,5.0
33944,A36OVVOGI0LADD,B00WUHBQQ8,1.0
33945,A3OC8JLQ4TLPYJ,B00WUHF4XY,5.0
33946,A2CTAT3QS3WCGO,B00WUL6CKO,1.0
33947,A2HUB9HTMBAFU1,B00WUO1N7I,1.0
33948,A24RGTBF8O659L,B00WUPRBI2,1.0
33949,A2JISMJQHA4ZIS,B00WV3PB6W,5.0
33950,A2C54A20AWCOZH,B00WV5A1DI,5.0
33951,A3U74SHEFSQRSB,B00WV21UH2,1.0
33952,A1VPEWW3D9T9SF,B00WV63B8O,5.0
33953,A2AQNXKMJ6C5TB,B00WV9GHBO,5.0
33954,A3LNJPEJN1LJB,B00WV9GHBO,5.0
33955,A1VI8L3GVWMQY1,B00WVOPJ36,1.0
33956,A3DER3ZGCN29YQ,B00WVZGVF0,1.0
33957,A2IBY56CYP23DC,B00WVZGVD2,5.0
33958,A3URCB8TJ85XP7,B00WW0RU40,5.0
33959,AFRIETT8JN07G,B00WW1UYT2,5.0
33960,AE5ZNTW5M6JDC,B00WW50TOS,5.0
33961,A36BDCMQFTGZ48,B00WW53AE4,1.0
33962,A2Y4FXHZIYRVBB,B00WW510YQ,5.0
33963,A61U2JMXEMJ4T,B00WWE0QBK,5.0
33964,ARGXJJ14PAIBV,B00WWGMMV0,5.0
33965,A11D1CHIO38I0X,B00WWGLLXK,1.0
33966,A1RBUB850MF1F7,B00WWGLS3I,1.0
33967,A2P1C5B76SCG67,B00WWICW72,1.0
33968,AY7NIXKM8HWT2,B00WWOHPAU,5.0
33969,AAKZPL9AQ044E,B00WWQNDCM,5.0
33970,AVZDFAGPWO403,B00WWQNDCM,5.0
33971,APM0MJX0D6GAB,B00WY5JBQI,5.0
33972,AMXK09K7QYIVH,B00WYBDOF6,5.0
33973,AK34SNZMJGGR9,B00WYM1SZ8,5.0
33974,A21XMXLAXOHYR6,B00WZMG9XS,5.0
33975,A2FKVWN8P7K00V,B00WZSKH44,5.0
33976,A14IDXVRKZ81H6,B00WZZLJBW,1.0
33977,A27P4092G47QZI,B00X09EDD8,1.0
33978,A5YYZ0DZ4IREN,B00X0DD736,5.0
33979,A20K6GKSE4OI4G,B00X0IA4EQ,1.0
33980,A2ZS7D7TM8GVQ9,B00X0PV8W6,5.0
33981,A2U8LTZ0TMW7XB,B00X146JJI,5.0
33982,A10KA2MEWP12RF,B00X146JJI,5.0
33983,AENSGPP7TSU4V,B00X146JJI,5.0
33984,A3IDRCWB6FSZBC,B00X146JJI,1.0
33985,A2U8LTZ0TMW7XB,B00X1464CK,5.0
33986,A10KA2MEWP12RF,B00X1464CK,5.0
33987,A2ZMP8G4G0E78,B00X146RCW,5.0
33988,A2U8LTZ0TMW7XB,B00X146RCW,5.0
33989,A3SETGFGBQ9YL3,B00X146RCW,5.0
33990,A4G5KXX8OF3MC,B00X1K7Q26,5.0
33991,AE2PQFPMZTJQ2,B00X1T17M2,5.0
33992,A1I8KIQI1WV83O,B00X26I2ZO,5.0
33993,A1S29V6TO1CXM6,B00X2BYI7U,1.0
33994,A3GVT2F2T0YIHE,B00X2PTLNW,5.0
33995,A1Y6Y1F5E5G2EI,B00X2RPAVM,5.0
33996,A2D0Q2C5DC9ECL,B00X2ZICKK,5.0
33997,A4KSDKRL6983K,B00X33S5NK,5.0
33998,A3K470YS85KMHV,B00X33S5NK,1.0
33999,A2CVLIAMVDH566,B00X38I6RK,1.0
34000,A21ORQG74MR3FK,B00X38I6RK,5.0
34001,AAMOAX3MCEE8U,B00X38I6RK,1.0
34002,A249HB6SVKT4PU,B00X394YCA,1.0
34003,ARIBOOIQ4U3IU,B00X394YCA,5.0
34004,A3SZ1WIWE2UX7A,B00X3955GO,5.0
34005,A2YA7FYA5GKH1E,B00X3EE65A,5.0
34006,ARGXJJ14PAIBV,B00X3FJS4I,5.0
34007,A2K6KUHRN8L8SO,B00X3G9HJS,1.0
34008,A2LZ8CL0GM7ZJ,B00X3GQ4TE,5.0
34009,A2MSRDL19OK22X,B00X3GFE0Y,1.0
34010,A3US62BKIUQJ8F,B00X3IHLMG,1.0
34011,A2B769UTGFEEAX,B00X3IQJ92,1.0
34012,A53319HNPIK5D,B00X3KPFUY,5.0
34013,A1VPSQ59G56IZT,B00X3KPFUY,5.0
34014,AXCHFSH19OZJD,B00X3MO06W,5.0
34015,A1323HWAK2K22Z,B00X3MO06W,5.0
34016,A1VL0L75ENBDH6,B00X3MNSLU,1.0
34017,A3S8JOQQMLOCSX,B00X3MNM3O,1.0
34018,A1323HWAK2K22Z,B00X3MNM3O,5.0
34019,AFRIETT8JN07G,B00X3MQKWE,5.0
34020,A34OZ0OQEYLNGL,B00X3MQKWE,1.0
34021,A2BF00SSXNNPGA,B00X3N7VOY,1.0
34022,A31O61D9X617EF,B00X3MNB4O,5.0
34023,A1PXCS0EPOQYVP,B00X3P1VKM,5.0
34024,A7WLP9BHBNDLD,B00X3MND1K,1.0
34025,A3IS0YD43RRANV,B00X3OM8ZK,5.0
34026,A14UDTXL354W07,B00X4MVDNY,5.0
34027,A1RN5UT6LM0NLL,B00X4V1XIA,5.0
34028,A1ZI44LNYO034Y,B00X53EYB0,5.0
34029,A37I244ECVKNMN,B00X59SUS2,5.0
34030,A13H42NCHTF3Y6,B00X5GWMUW,1.0
34031,A2J0HH3YJNXX25,B00X5GSS2I,1.0
34032,A246XKDN2IIY7F,B00X5GWQTO,5.0
34033,A2CNWHKKHBP619,B00X5GWQTO,5.0
34034,A2M1ABQ94BCX3X,B00X5IP3GA,5.0
34035,A2B8TH8IKNG52M,B00X5LGOLK,5.0
34036,A2A47ET7K6AZ1T,B00X5M13BU,5.0
34037,AVJ1LE420Z3N9,B00X5O6B60,1.0
34038,A3G282V7J168U4,B00X5O65MK,5.0
34039,A9I19WX1HLWIB,B00X5NTRQW,5.0
34040,A3N30M1FX7M26Z,B00X5Y0O0Y,1.0
34041,A1QECNB6L7TFZT,B00X60VBFO,5.0
34042,A21895XWO60EDU,B00X6447IS,5.0
34043,AR23X58LY73IE,B00X643YDW,1.0
34044,AMA9VGW109LMN,B00X655G4Q,5.0
34045,ANTLOTLGG3NNP,B00X655G4Q,5.0
34046,A1DTKAFTV8ADW3,B00X66IPE8,1.0
34047,A2937V62X3FVBP,B00X69PLS8,1.0
34048,AAQBF8SLD6GYH,B00X6HBWOC,1.0
34049,A1VPEWW3D9T9SF,B00X6JAAM0,5.0
34050,A913Z8K5PURQ1,B00X6QV568,5.0
34051,A272J4L2O4SATM,B00X6QV568,5.0
34052,A4KSDKRL6983K,B00X6R2YQM,1.0
34053,A23CQ369LA82EO,B00X6QV540,5.0
34054,A2PMCU0L6NFIDR,B00X6SCZGA,5.0
34055,AQC3SPEFPAX1M,B00X6SCZGA,1.0
34056,A3CZ0K3S0BXHKE,B00X6T8S7E,5.0
34057,A38HWKGV6ZI6HW,B00X6SCTJI,5.0
34058,A2S9XV10OBEF66,B00X6XX13Q,5.0
34059,A1SLGX7ZBYISBX,B00X6ZD7F6,5.0
34060,A1HDRCHDWPQ63K,B00X70NPSY,5.0
34061,A7XUS926VZYK8,B00X770OLS,1.0
34062,A53N13IV8VLQ4,B00X79EDCC,5.0
34063,A7M2PR1AN8MQR,B00X79EDCC,1.0
34064,A1K6E6Y2WVHQIR,B00X7CBNWM,1.0
34065,A2W9RRF6MZXVHJ,B00X7CK9OK,5.0
34066,A1AJ73OZLC56BO,B00X7CK9OK,5.0
34067,A2NR0PJ3SP2LGW,B00X7ECV4E,5.0
34068,A2LJAOVLE140U,B00X7FHN5U,5.0
34069,A27O1O81SGFGAJ,B00X7OHGYO,5.0
34070,A1VKIZEM4HLCDU,B00X7YBD1G,5.0
34071,A1GBARM6S8UTBK,B00X7YBNSO,1.0
34072,A24XQ9IRU17Q4I,B00X8AAFTU,5.0
34073,A2VZIR83GSI0RI,B00X8TECJU,5.0
34074,A3CNECK5LWX5NO,B00X8UBA62,5.0
34075,A3FPISSXXCPZH2,B00X8X5KGK,5.0
34076,A1GJTTKWXX3W5B,B00X919VQG,5.0
34077,AVHEBRYJ7TNXA,B00X95N1K4,1.0
34078,A31GICBOUJWVUE,B00X9JLQSE,5.0
34079,AR8A6KHSWLH2M,B00X9JLQSE,5.0
34080,AYT2IF25BQGQ1,B00X9MU4VQ,1.0
34081,A1KOQTZ00DDWPX,B00X9QC25S,5.0
34082,A23OIZ7VK5GFYU,B00X9SH7FG,5.0
34083,A8IB7THNW0ICH,B00X9RTIPO,5.0
34084,A3MLE6CYAGK3R3,B00X9T9CVC,1.0
34085,A13X3EQCO00VM2,B00X9SH4KE,5.0
34086,A3YHS12449C1Y,B00X9V7HHG,5.0
34087,A2JG4R0XW54VG6,B00X9YLJKY,5.0
34088,A12J13IKTEY8E0,B00X9Y09J6,5.0
34089,A2E01AZPAB016,B00XA1P4UC,5.0
34090,AC8PIR46L7M1U,B00XALRK8G,5.0
34091,A3HAEFSQKKGHUL,B00XAPF4IU,5.0
34092,A1ZIE141PO2X8I,B00XBGVJ32,1.0
34093,A3A4XEKECHP5YJ,B00XBNPKTO,5.0
34094,AAVNE27V71ERF,B00XBN3XJ8,5.0
34095,A75XUBJTWZOP9,B00XBN06A2,1.0
34096,AT9QI6C6AV5CH,B00XBQEU10,1.0
34097,A1HTTZ5XL3942W,B00XBRZO4G,1.0
34098,A1HTTZ5XL3942W,B00XBRZXLK,1.0
34099,A2M496E1POD34Y,B00XBURJUA,1.0
34100,A2G5GEB5F5RUEB,B00XBY54E4,5.0
34101,A3RDJMTLP2PDKZ,B00XBZDLIY,5.0
34102,AQSMMW10EMKCQ,B00XC026R0,5.0
34103,AAHOL35692RX2,B00XC1HEO4,5.0
34104,A11MASMYR7CXH1,B00XC2541I,5.0
34105,A2E8DKKQAU0N5X,B00XC6GHRY,1.0
34106,A2524QIXC5XHWH,B00XCS6D3A,5.0
34107,AK4C1Q7AJPWU1,B00XD4R55S,5.0
34108,ANG3XG7LL5E60,B00XDNPQDM,5.0
34109,A11MASMYR7CXH1,B00XDO26TI,5.0
